Chrom	Start	End	Name
chr17	32954148	32967193	  Zfp799
chr19	12748668	12749733	  Olfr1442
chr18	35278565	35414429	  Ctnna1
chr18	37896589	38001517	  Pcdhga9
chr18	37906841	38001524	  Pcdhga10
chr17	53723450	53812046	  Kat2b
chr18	63169866	63546837	  Fam38b
chr19	7166486	7180219	  Flrt1
chr19	3584824	3686564	  Lrp5
chr19	32560258	32589860	  Minpp1
chr18	38004477	38095065	  Diap1
chr19	39135495	39168438	  Cyp2c65
chr18	66618257	66625212	  Pmaip1
chr17	69733317	69739884	  Zfp161
chr18	32322742	32396405	  Map3k2
chr17	38312030	38312969	  Olfr134
chr19	41937340	41970643	  Rrp12
chr18	5210028	5334437	  Zfp438
chr19	7671150	7681666	  Lgals12
chr19	23280930	23347089	  Smc5
chr18	36177302	36356814	  Nrg2
chr19	5460606	5465052	  Fibp
chr18	65425182	65553542	  Alpk2
chr19	37282034	37298947	  March5
chr19	8410112	8479595	  Slc22a30
chr18	34380637	34481844	  Apc
chr19	5728086	5729666	  Fam89b
chr17	27054035	27069524	  Kifc5b
chr17	51875511	51965913	  Satb1
chr17	3231270	3310969	  C530047H08Rik
chr17	37450400	37451327	  Olfr100
chr17	49567688	49594755	  Mocs1
chr17	74698813	74715734	  Dpy30
chr18	14784137	14841423	  Ss18
chr19	56865452	56888173	  A630007B06Rik
chr17	56207675	56214412	  Ubxn6
chr18	56867466	56913078	  Lmnb1
chr17	31749588	31774076	  Cbs
chr19	5107745	5118408	  Klc2
chr19	27291509	27328721	  Vldlr
chr18	64616203	64648720	  Fech
chr18	12327238	12348483	  3110002H16Rik
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr18	21230844	21258700	  Mep1b
chr17	34086856	34088433	  B3galt4
chr18	36459754	36461132	  6330403M23Rik
chr17	35331451	35333250	  Ltb
chr17	35187187	35195664	  Clic1
chr19	4855128	4860912	  Ctsf
chr19	4286000	4305955	  Adrbk1
chr19	4594318	4621752	  Pcx
chr17	33102775	33116156	  Zfp472
chr17	56136499	56144991	  Stap2
chr17	56109904	56116043	  Shd
chr18	42737673	42739306	  Gpr151
chr18	35830756	35862798	  Dnajc18
chr17	37138107	37147674	  Zfp57
chr17	37700183	37706396	  Olfr112
chr18	7869194	7929025	  Wac
chr19	7272695	7280774	  Otub1
chr18	37501355	37504861	  Pcdhb7
chr17	35153523	35163686	  D17H6S56E-3
chr19	12873098	12908298	  Lpxn
chr17	53814111	53828640	  Sgol1
chr19	25074018	25276922	  Dock8
chr17	33376451	33392090	  Zfp955a
chr18	22503589	22688728	  Asxl3
chr17	35970864	35975246	  Tubb5
chr18	54021766	54115338	  Csnk1g3
chr19	45122065	45130873	  Sfxn3
chr19	16030262	16059479	  Cep78
chr17	85104586	85190126	  Lrpprc
chr17	57160471	57170930	  Khsrp
chr17	38204117	38205071	  Olfr130
chr17	33470672	33495823	  Zfp81
chr17	21787577	21801933	  3110052M02Rik
chr18	63822454	63852013	  Txnl1
chr18	12348202	12394895	  Npc1
chr17	34807479	34856760	  Tnxb
chr18	38487190	38498647	  Gnpda1
chr18	24363844	24445317	  Galnt1
chr17	46872661	46889161	  Cnpy3
chr19	17400630	17414058	  Gcnt1
chr18	77424585	77494189	  St8sia5
chr19	37772297	37776026	  Cyp26a1
chr17	56262507	56273275	  Sema6b
chr17	25019555	25023295	  Nubp2
chr19	40366529	40588226	  Sorbs1
chr19	57107753	57290522	  Ablim1
chr17	87653782	87665287	  Mcfd2
chr18	34569076	34602443	  Pkd2l2
chr17	24577712	24580046	  Dnase1l2
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr17	33313360	33314308	  Olfr55
chr19	26679649	26852811	  Smarca2
chr17	64950988	65104450	  Man2a1
chr19	46764395	46777872	  2010012O05Rik
chr18	74375865	74381145	  Cxxc1
chr17	34750294	34752916	  Egfl8
chr17	11033249	12256227	  Park2
chr18	75979831	76308218	  Zbtb7c
chr19	58586491	58627575	  1700011F14Rik
chr18	9618416	9619467	  Cetn1
chr17	14416512	14541797	  Smoc2
chr19	45626764	45635033	  Poll
chr19	29596771	29680411	  C030046E11Rik
chr17	83750270	83879701	  Eml4
chr17	24577712	24580046	  Dnase1l2
chr17	56098609	56107374	  Ccdc94
chr18	32282779	32299224	  Proc
chr19	27397108	27411712	  Kcnv2
chr18	52625346	52650392	  Srfbp1
chr18	31920269	31943737	  Ammecr1l
chr19	7070620	7073536	  Trpt1
chr18	69357717	69358576	  A730085E03Rik
chr19	12194210	12195164	  Olfr76
chr18	35989471	36021342	  Cxxc5
chr18	47404907	47528522	  Sema6a
chr17	36252815	36258389	  H2-T10
chr18	11052507	11085633	  Gata6
chr17	46633737	46636567	  BC048355
chr17	75578149	75792307	  Ltbp1
chr19	60831889	60835817	  Nanos1
chr17	53814111	53828640	  Sgol1
chr18	37979199	38001527	  Pcdhgc5
chr19	13553741	13554686	  Olfr1475
chr18	38117087	38129385	  Fchsd1
chr18	39152798	39535939	  Arhgap26
chr19	57527395	57565495	  Trub1
chr19	3454927	3575749	  Ppp6r3
chr18	77424585	77494189	  St8sia5
chr17	57498108	57622952	  Emr1
chr19	29175864	29218333	  Rcl1
chr17	71323302	71339856	  Myl12b
chr19	6981308	6984135	  Prdx5
chr19	17400630	17447334	  Gcnt1
chr19	6363689	6378038	  Sf1
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr17	39983298	39985147	  Rn18s
chr19	13137902	13138826	  Olfr1454
chr19	5845622	5851775	  Gm9783
chr19	3388868	3407785	  Mtl5
chr18	69049140	69111182	  4930546C10Rik
chr19	43827512	43843128	  Cutc
chr19	46741654	46747490	  Cyp17a1
chr18	68566560	68588913	  Mc2r
chr17	24488990	24547146	  Abca3
chr18	50287854	50355924	  Hsd17b4
chr18	10064398	10181790	  Rock1
chr18	78296829	78338858	  Slc14a1
chr18	75448313	75456971	  2010010A06Rik
chr19	57583053	57587278	  6720468P15Rik
chr19	42357526	42506273	  Crtac1
chr18	62663712	62708397	  Fbxo38
chr19	32463705	32465674	  2700046G09Rik
chr17	24833178	24837475	  Noxo1
chr19	4886881	4906627	  Bbs1
chr17	23841454	23858907	  1520401A03Rik
chr17	74154180	74181433	  Ehd3
chr17	45701100	45704618	  Slc35b2
chr17	56179838	56207449	  Chaf1a
chr17	46434369	46440220	  Dlk2
chr17	56433533	56439709	  Arrdc5
chr19	4439558	4448325	  A930001C03Rik
chr19	16207320	16461943	  Gnaq
chr19	5842301	5845478	  Neat1
chr19	8963392	8965230	  1810009A15Rik
chr18	80403536	80409471	  Txnl4a
chr18	37133577	37347311	  Pcdha7
chr17	44740949	44951746	  Runx2
chr18	37974732	38001527	  Pcdhgc4
chr18	66216509	66451492	  Ccbe1
chr19	29326317	29387570	  Jak2
chr17	7374463	7507664	  Rps6ka2
chr19	60913179	60937333	  Sfxn4
chr18	80403536	80422590	  Txnl4a
chr17	34946036	34960399	  C4a
chr17	17664686	17761453	  Lnpep
chr18	63137569	63159104	  Napg
chr18	15127193	15222091	  Kctd1
chr17	84589395	84865548	  Thada
chr18	22851655	23200154	  Nol4
chr18	36838868	36843516	  Slc35a4
chr17	53646784	53678776	  4921523A10Rik
chr19	22213606	23064372	  Trpm3
chr17	88374389	88390232	  Msh6
chr19	59335367	59370502	  Slc18a2
chr19	46431369	46449744	  Tmem180
chr18	16747385	16967558	  Cdh2
chr17	13897547	14042801	  Mllt4
chr19	53065672	53113032	  Xpnpep1
chr19	7747564	7785800	  Slc22a19
chr17	26389854	26422451	  Luc7l
chr18	12492532	12741522	  Lama3
chr19	10092717	10110076	  Rab3il1
chr18	25636120	25912484	  Celf4
chr18	3266351	3337587	  Crem
chr18	21159841	21186724	  Rnf138
chr19	4214391	4222615	  Clcf1
chr17	15636851	15654391	  Tbp
chr17	15636851	15654391	  Tbp
chr17	42929899	43013373	  Cd2ap
chr19	44831883	44912361	  Pax2
chr19	47165255	47205636	  Pdcd11
chr17	13033870	13061009	  Mas1
chr17	9340583	9360887	  6530411M01Rik
chr19	5107745	5118408	  Klc2
chr19	46380419	46386580	  Nfkb2
chr19	6363689	6378038	  Sf1
chr19	10463579	10527671	  Syt7
chr19	46422690	46423478	  2310034G01Rik
chr19	29326317	29387570	  Jak2
chr17	48549404	48556591	  AI314976
chr18	36826840	36829965	  Sra1
chr17	45797125	45823167	  Tmem63b
chr17	30352468	30713232	  Btbd9
chr18	60633844	60661637	  2010002N04Rik
chr17	25445590	25448821	  Prss28
chr19	45801044	45805048	  4933429K18Rik
chr18	33098694	33355421	  Camk4
chr17	35137851	35153274	  Vars
chr17	24610494	24616023	  Mlst8
chr17	6079827	6085488	  Gtf2h5
chr17	35909394	35917632	  4833427F10Rik
chr19	28752713	28794517	  D930032P07Rik
chr18	34504538	34533069	  Reep5
chr19	46206388	46210184	  Elovl3
chr17	29497858	29516480	  Fgd2
chr19	4861222	4877884	  Actn3
chr17	34865324	34880842	  C4b
chr18	53336018	53380514	  Snx2
chr18	37845053	38001524	  Pcdhga4
chr17	22474955	22498367	  Zfp944
chr19	55390840	55701051	  Vti1a
chr19	9074149	9093685	  Ahnak
chr17	24130500	24135067	  Prss22
chr17	41071633	41098938	  Mut
chr18	11997782	12104136	  Cables1
chr18	80802943	80904912	  Nfatc1
chr19	3992751	3999512	  Tbx10
chr19	30105002	30168216	  Uhrf2
chr19	20857947	21028692	  Tmc1
chr17	24665998	24670692	  Rab26
chr19	8410112	8479595	  Slc22a30
chr19	4156976	4163245	  Rps6kb2
chr17	8118864	8127762	  Tagap
chr19	37282034	37292705	  March5
chr17	80247731	80295368	  Atl2
chr17	56465472	56542296	  Kdm4b
chr17	35642976	35647722	  Pou5f1
chr18	77872019	77952749	  8030462N17Rik
chr18	74427941	74442338	  Mbd1
chr18	24762461	24797331	  Elp2
chr19	29999603	30035205	  Il33
chr19	46781932	46815585	  As3mt
chr17	31038811	31073455	  Glp1r
chr17	56408884	56416190	  Ticam1
chr19	42110527	42119600	  Ankrd2
chr18	37656651	37661365	  Pcdhb19
chr17	69624701	69626546	  2410021H03Rik
chr17	89067999	89114490	  Gtf2a1l
chr17	41012430	41017507	  9130008F23Rik
chr17	34168756	34175348	  Rxrb
chr18	78947116	79306130	  Setbp1
chr17	48587759	48590826	  Tspo2
chr18	75178425	75446620	  Dym
chr17	31981192	31992737	  Sik1
chr18	37637421	37642692	  Pcdhb16
chr19	44637343	44650764	  Hif1an
chr17	26349636	26381187	  Itfg3
chr18	34380637	34481844	  Apc
chr17	24859011	24861333	  Ndufb10
chr17	42693731	42748262	  Opn5
chr19	12535268	12539775	  Mpeg1
chr18	80243633	80316379	  Pard6g
chr19	6119403	6128215	  Snx15
chr19	3584824	3686564	  Lrp5
chr18	33955980	34166860	  Epb4.1l4a
chr17	36116899	36126407	  Gnl1
chr18	74427941	74442338	  Mbd1
chr19	41285331	41338494	  Tm9sf3
chr19	30172936	30249908	  Gldc
chr19	43574241	43599095	  Got1
chr17	48173694	48175243	  1700122O11Rik
chr17	24109093	24112197	  Prss30
chr18	20668804	20699811	  Dsg3
chr19	6184409	6224219	  1700123I01Rik
chr19	16238587	16244948	  E030024N20Rik
chr18	37644674	37647944	  Pcdhb17
chr18	36440815	36447899	  Pura
chr19	45892633	46072978	  9130011E15Rik
chr18	13130760	13151457	  Impact
chr19	4139798	4145746	  Gpr152
chr18	42435006	42501196	  Rbm27
chr17	36036773	36047013	  Atat1
chr18	60845616	60873043	  Ndst1
chr19	45824748	45857781	  Mgea5
chr17	34290135	34297174	  H2-DMb1
chr18	37979199	38001527	  Pcdhgc5
chr17	45528835	45570656	  Cdc5l
chr19	37624907	37757743	  Exoc6
chr18	10064398	10181790	  Rock1
chr18	38115212	38118833	  Rell2
chr17	56443735	56462909	  Uhrf1
chr17	36053855	36069228	  Ppp1r10
chr18	21159841	21186724	  Rnf138
chr18	6435948	6516085	  Epc1
chr18	12287358	12315876	  Riok3
chr18	53336018	53380514	  Snx2
chr17	26389854	26417675	  Luc7l
chr17	26349636	26381187	  Itfg3
chr19	32560258	32589860	  Minpp1
chr17	79336474	79347392	  2410091C18Rik
chr17	75404868	75792307	  Ltbp1
chr17	34807479	34856760	  Tnxb
chr17	36033890	36049586	  Gm16279
chr19	11822048	11837937	  Gif
chr19	3908869	3912717	  Ndufs8
chr19	17468532	17475839	  Rfk
chr19	37095780	37281783	  Cpeb3
chr18	31948829	31956355	  Polr2d
chr17	54412914	54438359	  Slc5a7
chr19	17030607	17298422	  Prune2
chr17	34726750	34728699	  Gpsm3
chr17	37711427	37712366	  Olfr113
chr18	37480034	37483567	  Pcdhb5
chr18	42362002	42421725	  Lars
chr17	24292799	24300700	  Amdhd2
chr17	68192045	68353448	  Arhgap28
chr19	43749667	43751660	  BC037704
chr19	7095185	7114516	  Stip1
chr19	11071514	11092453	  Ms4a18
chr19	29774564	29782796	  Mlana
chr17	32173106	32199807	  Rrp1b
chr18	83462183	83495276	  4921531P14Rik
chr18	53565994	53577661	  Ppic
chr17	52591899	52601090	  Gm5094
chr19	12040333	12068604	  Osbp
chr19	12660357	12671056	  A330040F15Rik
chr19	7166486	7180219	  Flrt1
chr19	57397686	57435389	  B230217O12Rik
chr17	31391963	31414301	  Rsph1
chr18	80389002	80397358	  Rbfa
chr18	56591785	56663446	  Gramd3
chr18	24172219	24176326	  Zf12
chr17	47748544	47761367	  Med20
chr18	38487190	38498647	  Gnpda1
chr18	46664259	46685625	  Fem1c
chr17	36054140	36069228	  Ppp1r10
chr18	78296829	78338858	  Slc14a1
chr19	5897134	5912866	  Dpf2
chr17	85357340	85416468	  Ppm1b
chr17	21787577	21801933	  3110052M02Rik
chr18	37979199	38001527	  Pcdhgc5
chr17	74738326	74790453	  Spast
chr17	25397455	25411255	  Ube2i
chr19	27291509	27328721	  Vldlr
chr17	44740949	44951746	  Runx2
chr17	40358725	40379207	  Crisp3
chr17	36175353	36179637	  H2-T9
chr17	53863075	53865058	  4932415M13Rik
chr17	47730415	47736638	  Ccnd3
chr18	9993612	10030147	  Usp14
chr18	5046586	5119291	  Svil
chr19	3896049	3907133	  Tcirg1
chr17	32333218	32421068	  Brd4
chr17	35165549	35183551	  Msh5
chr17	48485725	48491598	  Trem2
chr18	67448876	67478495	  Impa2
chr17	36459804	36463095	  H2-M10.1
chr17	23816331	23819413	  Cldn6
chr19	36629128	36695625	  Hectd2
chr17	33201087	33205003	  4921501E09Rik
chr18	59222034	59236616	  A730017C20Rik
chr17	37091302	37095373	  Znrd1
chr17	27074917	27076423	  Cuta
chr18	85104416	85150784	  Fbxo15
chr17	26000642	26005683	  Fam195a
chr18	74938865	74965861	  Acaa2
chr17	45722148	45732521	  Slc29a1
chr17	53646784	53678776	  4921523A10Rik
chr17	28660201	28662315	  E230001N04Rik
chr17	28906261	28915649	  Mapk13
chr19	13265158	13266082	  Olfr1462
chr18	35872742	35881145	  Ecscr
chr17	71553993	71599158	  Lpin2
chr18	77872019	77952749	  8030462N17Rik
chr17	10517466	10522177	  1700110C19Rik
chr17	31262250	31266556	  Tff3
chr17	27993451	28036985	  Uhrf1bp1
chr19	34715378	34724499	  Ifit1
chr17	56262507	56279766	  Sema6b
chr17	67016187	67703799	  Ptprm
chr17	37085299	37088737	  Ppp1r11
chr19	5603013	5610094	  Kat5
chr17	81772444	82137717	  Slc8a1
chr17	35162903	35164961	  Ng23
chr19	5453162	5457563	  Ccdc85b
chr19	19005098	19075607	  Rorb
chr17	29964902	30024827	  Mdga1
chr18	46324953	46358472	  Trim36
chr17	55791322	55834617	  Pot1b
chr19	12284057	12284996	  Olfr1431
chr19	4135422	4139609	  Cabp4
chr19	60831889	60835817	  Nanos1
chr18	65047409	65377480	  Nedd4l
chr17	56004191	56007951	  Zfp119a
chr19	5364639	5366645	  Banf1
chr18	37921454	38001527	  Pcdhgb8
chr19	4316143	4397077	  Kdm2a
chr18	61457789	61560085	  Ppargc1b
chr17	80428826	80461674	  Hnrpll
chr18	37303622	37347311	  Pcdhac2
chr18	82762988	82862126	  Zfp236
chr17	46284333	46290500	  Mad2l1bp
chr19	46386576	46401646	  Psd
chr18	75160130	75163035	  Rpl17
chr18	24113188	24123172	  Zfp397
chr17	47506145	47515628	  Mrps10
chr19	32832066	32900650	  Pten
chr19	60887472	60912135	  Fam45a
chr18	61959045	62071478	  Ablim3
chr17	10399335	10512226	  Qk
chr19	3767420	3818303	  Suv420h1
chr19	40366529	40525888	  Sorbs1
chr17	32333218	32421068	  Brd4
chr19	34885383	34953945	  Pank1
chr17	26228689	26232415	  Nme4
