Chrom	Start	End	Group
chr21	38960686	38961337	chr16
chr21	38964455	38965048	chr16
chr21	38965899	38967345	chr16
chr21	38968880	38969288	chr16
chr21	38969695	38970200	chr16
chr21	38970531	38971403	chr16
chr21	38971774	38972381	chr16
chr21	38973033	38973819	chr16
chr21	38974024	38975384	chr16
chr21	38975512	38976776	chr16
chr21	38976813	38977368	chr16
chr21	38979623	38981053	chr16
chr21	38981080	38981804	chr16
chr21	38982236	38982399	chr16
chr21	38984872	38987244	chr16
chr21	38989559	38990753	chr16
chr21	38990775	38991047	chr16
chr21	38992786	38992857	chr16
chr21	38992858	38993332	chr16
chr21	38993506	38993959	chr16
chr21	38997224	38997516	chr16
chr21	38997528	38997765	chr16
chr21	39002828	39002901	chr16
chr21	39003020	39003575	chr16
chr21	39004147	39004317	chr16
chr21	39004391	39006143	chr16
chr21	39006194	39007111	chr16
chr21	39007284	39007423	chr16
chr21	39007448	39007983	chr16
chr21	39008024	39009087	chr16
chr21	39018743	39019165	chr16
chr21	39019279	39019372	chr16
chr21	39019484	39020856	chr16
chr21	39020863	39021484	chr16
chr21	39024237	39024513	chr16
chr21	39025874	39026132	chr16
chr21	39030124	39030533	chr16
chr21	39043346	39043695	chr16
chr21	39047032	39047471	chr16
chr21	39051325	39052057	chr16
chr21	39054658	39056170	chr16
chr21	39056487	39056911	chr16
chr21	39066649	39067715	chr16
chr21	39072403	39073008	chr16
chr21	39073095	39074347	chr16
chr21	39076067	39076364	chr16
chr21	39082235	39082917	chr16
chr21	39082966	39083264	chr16
chr21	39083468	39084092	chr16
chr21	39085584	39085757	chr16
chr21	39087348	39088243	chr16
chr21	39092224	39092479	chr16
chr21	39094078	39094961	chr16
chr21	39098647	39099784	chr16
chr21	39101577	39101904	chr16
chr21	39101972	39102177	chr16
chr21	39105249	39105701	chr16
chr21	39107390	39107801	chr16
chr21	39110692	39110904	chr16
chr21	39110986	39111116	chr17
chr21	39111117	39111190	chr17
chr21	39112032	39113053	chr16
chr21	39113075	39113676	chr16
chr21	39115059	39115525	chr16
chr21	39127475	39127538	chr10
chr21	39127556	39128096	chrX
chr21	39128131	39128204	chr19
chr21	39128577	39128837	chrX
chr21	39128838	39129509	chrX
chr21	39130213	39130366	chr16
chr21	39130473	39130541	chr16
chr21	39131812	39133085	chr16
chr21	39133664	39133799	chr16
chr21	39134397	39134810	chr2
chr21	39137160	39137661	chr16
chr21	39138158	39138286	chr16
chr21	39138307	39138763	chr16
chr21	39151060	39151516	chr16
chr21	39151562	39152558	chr16
chr21	39159435	39159763	chr16
chr21	39170283	39170449	chr11
chr21	39170761	39170835	chr11
chr21	39170995	39172371	chr11
chr21	39174356	39174798	chr16
chr21	39175392	39175701	chr16
chr21	39177191	39177593	chr16
chr21	39177609	39177663	chr16
chr21	39177677	39177974	chr16
chr21	39178065	39178767	chr16
chr21	39179799	39180057	chr16
chr21	39180244	39180482	chr16
chr21	39180543	39181157	chr16
chr21	39181254	39181512	chr16
chr21	39181618	39181921	chr16
chr21	39182101	39182536	chr16
chr21	39183067	39183509	chr16
chr21	39184219	39184640	chr16
chr21	39184794	39187700	chr16
chr21	39191987	39194644	chr16
chr21	39194725	39197259	chr16
chr21	39197260	39197283	chr16
chr21	39197284	39197521	chr16
chr21	39198460	39200057	chr16
chr21	39200211	39200474	chr16
chr21	39202309	39202800	chr16
chr21	39206133	39206784	chr16
chr21	39209806	39210210	chr16
chr21	39210647	39210950	chr16
chr21	39211311	39212131	chr16
chr21	39212310	39212732	chr16
chr21	39213408	39213914	chr16
chr21	39215171	39215674	chr16
chr21	39216039	39216333	chr16
chr21	39216528	39216655	chr1
chr21	39216656	39216752	chr12
chr21	39217398	39217866	chr12
chr21	39218084	39218695	chr16
chr21	39219431	39220033	chr16
chr21	39224401	39224730	chr16
chr21	39224948	39225321	chr16
chr21	39226286	39226337	chr16
chr21	39227756	39227818	chr16
chr21	39228312	39228659	chr16
chr21	39229222	39229739	chr16
chr21	39232166	39232879	chr16
chr21	39234118	39234700	chr1
chr21	39235294	39235765	chr1
chr21	39235766	39235878	chr1
chr21	39235879	39236052	chr1
chr21	39236571	39237006	chr16
chr21	39238474	39238729	chr16
chr21	39238954	39239362	chr16
chr21	39239495	39239947	chr16
chr21	39247690	39248124	chr16
chr21	39250658	39250936	chr16
chr21	39251038	39251612	chr16
chr21	39255576	39255909	chr16
chr21	39256120	39256278	chr16
chr21	39258118	39258919	chr16
chr21	39264437	39265077	chr16
chr21	39266374	39266715	chr16
chr21	39269202	39269233	chr16
chr21	39269740	39270248	chr16
chr21	39270272	39270526	chr16
chr21	39273936	39273985	chr16
chr21	39274224	39274742	chr16
chr21	39276053	39276277	chr16
chr21	39277141	39277620	chr16
chr21	39278283	39278850	chr16
chr21	39279234	39279650	chr16
chr21	39279840	39279885	chr16
chr21	39280088	39280632	chr16
chr21	39280793	39280971	chr16
chr21	39293487	39293601	chr16
chr21	39293702	39295190	chr16
chr21	39295437	39298818	chr16
chr21	39308513	39309192	chr16
chr21	39312264	39313962	chr16
chr21	39316481	39316705	chr16
chr21	39318934	39319089	chr16
chr21	39319114	39319537	chr16
chr21	39342046	39342211	chr19
chr21	39342285	39343176	chr16
chr21	39344946	39345995	chr16
chr21	39348279	39348387	chr16
chr21	39348407	39349468	chr16
chr21	39362842	39362957	chr16
chr21	39364099	39364352	chr16
chr21	39370533	39371082	chr2
chr21	39371870	39371926	chr5
chr21	39372331	39372395	chr5
chr21	39373594	39374421	chr5
chr21	39374754	39374887	chr5
chr21	39375248	39375533	chr5
chr21	39375841	39376101	chr5
chr21	39376599	39376843	chr5
chr21	39376902	39377030	chr5
chr21	39377537	39377593	chr5
chr21	39380230	39380502	chr16
chr21	39380843	39380877	chr16
chr21	39386305	39386686	chr16
chr21	39387473	39387611	chr16
chr21	39390679	39391004	chr16
chr21	39391041	39391844	chr16
chr21	39392841	39392916	chr16
chr21	39393119	39393473	chr16
chr21	39393955	39394029	chr16
chr21	39394361	39394856	chr16
chr21	39396847	39397660	chr16
chr21	39397740	39398221	chr16
chr21	39398222	39398247	chrX
chr21	39398532	39398608	chrX
chr21	39399123	39399257	chrX
chr21	39404065	39404469	chr16
chr21	39405541	39405984	chr16
chr21	39406073	39406335	chr16
chr21	39406478	39406652	chr16
chr21	39407063	39407610	chr16
chr21	39407741	39408834	chr16
chr21	39409973	39410169	chr16
chr21	39410170	39410204	chr16
chr21	39410205	39411813	chr16
chr21	39413801	39414110	chr16
chr21	39414299	39414681	chr16
chr21	39420006	39420188	chr16
chr21	39420615	39421090	chr16
chr21	39422199	39422433	chr16
chr21	39422434	39423992	chr16
chr21	39427513	39428580	chr16
chr21	39428818	39429814	chr16
chr21	39430006	39430181	chr16
chr21	39430354	39430572	chr16
chr21	39433766	39434536	chr16
chr21	39434623	39435641	chr16
chr21	39435981	39436488	chr16
chr21	39436941	39437340	chr16
chr21	39437653	39437754	chr16
chr21	39437755	39438377	chr16
chr21	39440867	39441498	chr16
chr21	39441529	39441616	chr16
chr21	39441684	39441834	chr16
chr21	39444576	39445411	chr16
chr21	39445469	39445898	chr16
chr21	39450695	39450809	chr16
chr21	39451198	39453478	chr16
chr21	39453479	39454110	chr16
chr21	39454111	39454724	chr16
chr21	39454738	39454838	chr16
chr21	39454860	39455567	chr16
chr21	39455577	39455934	chr16
chr21	39462210	39462610	chr16
chr21	39462711	39462883	chr16
chr21	39467644	39468233	chr16
chr21	39474897	39475273	chr16
chr21	39475562	39475777	chr16
chr21	39483104	39483365	chr2
chr21	39484026	39484416	chr2
chr21	39488306	39489080	chr9
chr21	39491155	39491325	chr6
chr21	39491337	39491454	chr9
chr21	39491455	39491906	chr5
chr21	39492234	39494042	chr5
chr21	39498504	39498874	chr16
chr21	39499109	39500653	chr16
chr21	39504029	39504614	chr16
chr21	39504666	39504829	chr16
chr21	39505928	39506430	chr16
chr21	39508557	39508652	chr16
chr21	39512423	39512585	chr16
chr21	39513406	39513610	chr16
chr21	39513611	39513789	chr16
chr21	39513826	39514508	chr16
chr21	39514724	39516082	chr16
chr21	39516147	39516430	chr16
chr21	39518476	39518754	chr16
chr21	39525528	39525864	chr18
chr21	39525878	39526050	chr18
chr21	39526359	39529783	chr18
chr21	39529809	39530104	chr18
chr21	39530567	39530642	chr18
chr21	39555961	39556182	chr16
chr21	39556185	39556868	chr16
chr21	39557764	39558045	chr16
chr21	39593606	39593980	chr16
chr21	39594496	39594707	chr16
chr21	39600569	39600724	chr16
chr21	39601878	39602168	chr16
chr21	39603053	39603587	chr16
chr21	39606026	39606532	chr16
chr21	39607652	39607684	chr16
chr21	39608016	39608358	chr16
chr21	39608415	39608485	chr16
chr21	39608656	39609737	chr16
chr21	39611686	39613768	chr16
chr21	39614011	39615077	chr16
chr21	39615131	39615397	chr16
chr21	39615445	39615557	chr16
chr21	39627570	39627599	chr16
chr21	39629813	39629990	chr16
chr21	39629992	39630423	chr16
chr21	39633026	39633942	chr16
chr21	39641234	39642022	chr16
chr21	39642589	39642645	chr16
chr21	39643042	39643252	chr16
chr21	39643438	39643730	chr16
chr21	39659504	39660100	chr16
chr21	39660514	39662926	chr16
chr21	39669070	39670035	chr16
chr21	39671547	39672093	chr16
chr21	39672271	39672925	chr16
chr21	39715625	39715947	chr16
chr21	39715958	39716029	chr16
chr21	39724954	39725778	chr16
chr21	39729918	39730879	chr16
chr21	39732211	39732719	chr16
chr21	39733109	39733645	chr16
chr21	39735262	39735440	chr16
chr21	39735895	39736427	chr16
chr21	39750770	39751657	chr16
chr21	39751771	39751872	chr16
chr21	39754412	39755446	chr16
chr21	39755544	39755672	chr16
chr21	39758029	39759587	chr16
chr21	39759883	39760580	chr16
chr21	39762919	39763122	chr16
chr21	39763901	39764338	chr16
chr21	39764636	39766087	chr16
chr21	39766141	39767676	chr16
chr21	39768658	39769028	chr16
chr21	39769504	39770252	chr16
chr21	39770272	39771509	chr16
chr21	39771704	39771872	chr16
chr21	39773465	39774334	chr16
chr21	39774452	39774506	chr16
chr21	39774639	39777584	chr16
chr21	39777605	39777769	chr16
chr21	39777795	39778375	chr16
chr21	39778376	39779662	chr16
chr21	39780330	39781058	chr16
chr21	39787801	39788771	chr16
chr21	39788780	39789929	chr16
chr21	39791094	39792347	chr16
chr21	39792459	39793392	chr16
chr21	39793425	39795321	chr16
chr21	39796420	39796969	chr16
chr21	39798482	39798681	chr16
chr21	39798731	39799188	chr16
chr21	39799202	39802093	chr16
chr21	39802226	39802529	chr16
chr21	39804270	39804837	chr16
chr21	39807193	39807910	chr16
chr21	39810291	39810994	chr16
chr21	39815126	39816039	chr16
chr21	39816642	39817151	chr16
chr21	39817411	39818043	chr16
chr21	39818059	39818802	chr16
chr21	39836983	39837446	chr16
chr21	39837650	39839428	chr16
chr21	39845531	39845904	chr16
chr21	39846352	39846603	chr16
chr21	39847601	39848112	chr16
chr21	39848216	39848567	chr16
chr21	39848603	39849338	chr16
chr21	39854875	39855319	chr16
chr21	39861233	39862859	chr16
chr21	39862860	39863574	chr16
chr21	39863891	39864242	chr16
chr21	39865125	39866793	chr16
chr21	39866852	39867176	chr16
chr21	39867250	39871953	chr16
chr21	39872096	39873450	chr16
chr21	39873809	39874274	chr16
chr21	39875123	39875735	chr16
chr21	39876416	39876908	chr16
chr21	39876934	39877302	chr16
chr21	39877742	39878458	chr16
chr21	39878471	39879011	chr16
chr21	39879294	39879830	chr16
chr21	39879912	39880497	chr16
chr21	39881057	39882379	chr16
chr21	39882387	39884165	chr16
chr21	39886206	39886356	chr16
chr21	39886662	39888250	chr16
chr21	39889803	39890229	chr16
chr21	39890744	39891070	chr16
chr21	39893777	39897049	chr16
chr21	39897353	39897753	chr16
chr21	39898152	39899134	chr16
chr21	39899253	39900022	chr16
chr21	39900876	39902742	chr16
chr21	39902842	39903570	chr16
chr21	39903907	39905709	chr16
chr21	39908142	39908480	chr16
chr21	39908802	39909506	chr16
chr21	39910096	39911087	chr16
chr21	39911090	39911240	chr16
chr21	39911253	39912341	chr16
chr21	39912972	39913015	chr16
chr21	39913080	39914123	chr16
chr21	39914606	39915233	chr16
chr21	39915234	39916378	chr16
chr21	39917107	39917464	chr16
chr21	39917501	39919782	chr16
chr21	39920537	39920627	chr16
chr21	39920639	39922042	chr16
chr21	39922168	39922384	chr16
chr21	39923564	39924354	chr16
chr21	39924839	39925099	chr16
chr21	39925113	39927403	chr16
chr21	39927875	39928010	chr16
chr21	39928197	39928618	chr16
chr21	39928820	39933596	chr16
chr21	39933886	39934417	chr16
chr21	39934471	39936490	chr16
chr21	39937012	39937960	chr16
chr21	39938088	39940963	chr16
chr21	39941306	39942730	chr16
chr21	39943272	39945051	chr16
chr21	39946697	39948129	chr16
chr21	39948130	39948182	chr16
chr21	39948183	39948465	chr16
chr21	39948609	39949176	chr16
chr21	39950206	39950471	chr16
chr21	39951508	39953153	chr16
chr21	39954244	39954806	chr16
chr21	39954958	39955248	chr16
chr21	39957045	39957588	chr16
chr21	39957701	39958339	chr16
chr21	39958847	39959356	chr16
chr21	39959540	39959662	chr16
chr21	39960044	39960162	chr16
chr21	39964384	39966162	chr16
chr21	39966543	39966805	chr16
chr21	39968774	39969188	chr16
chr21	39969189	39969892	chr16
chr21	39970660	39971224	chr16
chr21	39971562	39972786	chr16
chr21	39972875	39974270	chr16
chr21	39975435	39975550	chr16
chr21	39978132	39979259	chr16
chr21	39979600	39979997	chr16
chr21	39980031	39981699	chr16
chr21	39982551	39983042	chr16
chr21	39983643	39984466	chr16
chr21	40002003	40002736	chr16
chr21	40003080	40003905	chr16
chr21	40004248	40004513	chr16
chr21	40004812	40004919	chr16
chr21	40006060	40006578	chr16
chr21	40006579	40007507	chr16
chr21	40007683	40008468	chr16
chr21	40008606	40014013	chr16
chr21	40015740	40016162	chr16
chr21	40017405	40017568	chr16
chr21	40018182	40019418	chr16
chr21	40020666	40022036	chr16
chr21	40022136	40022726	chr16
chr21	40028844	40029425	chr16
chr21	40029447	40029566	chr16
chr21	40030263	40030869	chr16
chr21	40030870	40033135	chr16
chr21	40039319	40039993	chr16
chr21	40040075	40041911	chr16
chr21	40041932	40043153	chr16
chr21	40043154	40044626	chr16
chr21	40044627	40044738	chr15
chr21	40044777	40045104	chr16
chr21	40045208	40048014	chr16
chr21	40048270	40048717	chr16
chr21	40048718	40050028	chr16
chr21	40050782	40052148	chr16
chr21	40052420	40054998	chr16
chr21	40055165	40056133	chr16
chr21	40056233	40058245	chr16
chr21	40058334	40059072	chr16
chr21	40059976	40061291	chr16
chr21	40062477	40064613	chr16
chr21	40064640	40066057	chr16
chr21	40066282	40066951	chr16
chr21	40067327	40068786	chr16
chr21	40069542	40070288	chr16
chr21	40070569	40072263	chr16
chr21	40072646	40077403	chr16
chr21	40077784	40079724	chr16
chr21	40079834	40082279	chr16
chr21	40082432	40083154	chr16
chr21	40083643	40084549	chr16
chr21	40084550	40086766	chr16
chr21	40087131	40087850	chr16
chr21	40087986	40088373	chr16
chr21	40092518	40093279	chr16
chr21	40093312	40094984	chr16
chr21	40098115	40100810	chr16
chr21	40100811	40101404	chr16
chr21	40101982	40102894	chr16
chr21	40102941	40105313	chr16
chr21	40116337	40116705	chr16
chr21	40118638	40119512	chr16
chr21	40120499	40121178	chr16
chr21	40123364	40124549	chr16
chr21	40129721	40129766	chr16
chr21	40129861	40130342	chr16
chr21	40130629	40130788	chr16
chr21	40131649	40134444	chr16
chr21	40134494	40135181	chr16
chr21	40142240	40142910	chr16
chr21	40143800	40144825	chr16
chr21	40146037	40147337	chr16
chr21	40147463	40148081	chr16
chr21	40149731	40149820	chr16
chr21	40152024	40153536	chr16
chr21	40158442	40158538	chr16
chr21	40161209	40163959	chr16
chr21	40164802	40167101	chr16
chr21	40167102	40167782	chr16
chr21	40169753	40170748	chr16
chr21	40172821	40173526	chr16
chr21	40173791	40175076	chr16
chr21	40175414	40175836	chr16
chr21	40175999	40180809	chr16
chr21	40180810	40181528	chr16
chr21	40183531	40185670	chr16
chr21	40185806	40188181	chr16
chr21	40188465	40188679	chr16
chr21	40188853	40189537	chr16
chr21	40189994	40191058	chr16
chr21	40194047	40195019	chr16
chr21	40195456	40195805	chr16
chr21	40195806	40196362	chr16
chr21	40200345	40201450	chr16
chr21	40201577	40201585	chr16
chr21	40201740	40203349	chr16
chr21	40204385	40205324	chr16
chr21	40208807	40209544	chr16
chr21	40209623	40210504	chr16
chr21	40214009	40214410	chr16
chr21	40215833	40216109	chr16
chr21	40216430	40217248	chr16
chr21	40219807	40219979	chr16
chr21	40223893	40224746	chr16
chr21	40225047	40225408	chr16
chr21	40226422	40226785	chr16
chr21	40232826	40233025	chr16
chr21	40233191	40233720	chr16
chr21	40234882	40236719	chr16
chr21	40238036	40239733	chr16
chr21	40242799	40243293	chr16
chr21	40243475	40244153	chr16
chr21	40244469	40245398	chr16
chr21	40245556	40245869	chr16
chr21	40249687	40251502	chr16
chr21	40253277	40253709	chr16
chr21	40253710	40254393	chr16
chr21	40260056	40260990	chr16
chr21	40263017	40263192	chr16
chr21	40271134	40271559	chr16
chr21	40272080	40272789	chr16
chr21	40273446	40273661	chr16
chr21	40273897	40275042	chr16
chr21	40275611	40276310	chr16
chr21	40280545	40282152	chr16
chr21	40282616	40284095	chr16
chr21	40284468	40285275	chr16
chr21	40288089	40288836	chr16
chr21	40288947	40289136	chr16
chr21	40289219	40289587	chr16
chr21	40289836	40290357	chr16
chr21	40291697	40292716	chr16
chr21	40293527	40293599	chr16
chr21	40293834	40296364	chr16
chr21	40296849	40298081	chr16
chr21	40298605	40299276	chr16
chr21	40309900	40310354	chr16
chr21	40310355	40311704	chr16
chr21	40311722	40312657	chr16
chr21	40313178	40313846	chr16
chr21	40313925	40315084	chr16
chr21	40315419	40315523	chr16
chr21	40316284	40316886	chr16
chr21	40318349	40319229	chr16
chr21	40326115	40327045	chr16
chr21	40327081	40327141	chr16
chr21	40327178	40327378	chr16
chr21	40330447	40331443	chr16
chr21	40332076	40333046	chr16
chr21	40333647	40333742	chr16
chr21	40335350	40335929	chr16
chr21	40336064	40339752	chr16
chr21	40345084	40347209	chr16
chr21	40347319	40347996	chr16
chr21	40348715	40348849	chr16
chr21	40349154	40349527	chr16
chr21	40350502	40350858	chr16
chr21	40351240	40352003	chr16
chr21	40352149	40352909	chr16
chr21	40352952	40354065	chr16
chr21	40368882	40369272	chr16
chr21	40369273	40370505	chr16
chr21	40371139	40371523	chr16
chr21	40371927	40372349	chr16
chr21	40372390	40373480	chr16
chr21	40374432	40375811	chr16
chr21	40375816	40376388	chr16
chr21	40376391	40376730	chr18
chr21	40378926	40380502	chr16
chr21	40388572	40391339	chr16
chr21	40393979	40394433	chr16
chr21	40395090	40395867	chr16
chr21	40399359	40400000	chr16
chr21	40404596	40404705	chr16
chr21	40416697	40418027	chr16
chr21	40418685	40418783	chr16
chr21	40419915	40420287	chr16
chr21	40420852	40422157	chr16
chr21	40422657	40423304	chr16
chr21	40427175	40427359	chr7
chr21	40433492	40433879	chr16
chr21	40433880	40433937	chr16
chr21	40433938	40435398	chr16
chr21	40436172	40436330	chr16
chr21	40437059	40437145	chr16
chr21	40437869	40438710	chr16
chr21	40441458	40442067	chr16
chr21	40442134	40442360	chr16
chr21	40443150	40443615	chr16
chr21	40446007	40446140	chr16
chr21	40452278	40452506	chr16
chr21	40452532	40453563	chr16
chr21	40453564	40454195	chr16
chr21	40456983	40457149	chr16
chr21	40458673	40459620	chr16
chr21	40465991	40466745	chr16
chr21	40466774	40467803	chr16
chr21	40469189	40469720	chr16
chr21	40469838	40470077	chr16
chr21	40470107	40470420	chr16
chr21	40472165	40473858	chr16
chr21	40474310	40475339	chr16
chr21	40478621	40478724	chr16
chr21	40480383	40480917	chr16
chr21	40481560	40481689	chr16
chr21	40482702	40483442	chr16
chr21	40484040	40484153	chr16
chr21	40484414	40485120	chr16
chr21	40485159	40485222	chr16
chr21	40485539	40486138	chr16
chr21	40486491	40488620	chr16
chr21	40488663	40489028	chr16
chr21	40490914	40491229	chr16
chr21	40498599	40499762	chr16
chr21	40500180	40500781	chr16
chr21	40501322	40501593	chr16
chr21	40505183	40506010	chr16
chr21	40506011	40506736	chr16
chr21	40514692	40514784	chr16
chr21	40515227	40516805	chr16
chr21	40517595	40518373	chr16
chr21	40519128	40519569	chr16
chr21	40522006	40522574	chr16
chr21	40522898	40523035	chr16
chr21	40524255	40524387	chr16
chr21	40527962	40528219	chr16
chr21	40528339	40528818	chr16
chr21	40529553	40531759	chr16
chr21	40532999	40533898	chr16
chr21	40533899	40534664	chr16
chr21	40534665	40536397	chr16
chr21	40536765	40538650	chr16
chr21	40539835	40540218	chr16
chr21	40541944	40542302	chr16
chr21	40542367	40543043	chr16
chr21	40543046	40543489	chr16
chr21	40546495	40548446	chr16
chr21	40548481	40548554	chr16
chr21	40548574	40548917	chr16
chr21	40552350	40553947	chr16
chr21	40554170	40555634	chr16
chr21	40561396	40561966	chr16
chr21	40562344	40562942	chr16
chr21	40563062	40563299	chr16
chr21	40564322	40564673	chr16
chr21	40564697	40565295	chr16
chr21	40581211	40582303	chr16
chr21	40586547	40586887	chr16
chr21	40587445	40588069	chr16
chr21	40588314	40589248	chr16
chr21	40591793	40591849	chr16
chr21	40592068	40592837	chr16
chr21	40592838	40593108	chr16
chr21	40596345	40597004	chr16
chr21	40597313	40597396	chr16
chr21	40606112	40606726	chr16
chr21	40607115	40607400	chr16
chr21	40608313	40608679	chr16
chr21	40609255	40609592	chr16
chr21	40612951	40613159	chr16
chr21	40613547	40614595	chr16
chr21	40615564	40615862	chr16
chr21	40618481	40618570	chr16
chr21	40619315	40619785	chr16
chr21	40623198	40624547	chr16
chr21	40635386	40636671	chr16
chr21	40638068	40639710	chr16
chr21	40639711	40640699	chr16
chr21	40641516	40641732	chr16
chr21	40646641	40646838	chr16
chr21	40647422	40647884	chr16
chr21	40647885	40648417	chr16
chr21	40650919	40651434	chr16
chr21	40651468	40652066	chr16
chr21	40653665	40653769	chr16
chr21	40656543	40656781	chr16
chr21	40656782	40657424	chr16
chr21	40657584	40657863	chr16
chr21	40658329	40659318	chr16
chr21	40659800	40660851	chr16
chr21	40669165	40669783	chr16
chr21	40674268	40674528	chr16
chr21	40675008	40675738	chr16
chr21	40676698	40678816	chr16
chr21	40678903	40679317	chr16
chr21	40684876	40685089	chr16
chr21	40685120	40689233	chr16
chr21	40690164	40690474	chr16
chr21	40691751	40691998	chr16
chr21	40692104	40693155	chr16
chr21	40693651	40695122	chr16
chr21	40695297	40695508	chr16
chr21	40706220	40706463	chr16
chr21	40706477	40706625	chr16
chr21	40706771	40707073	chr16
chr21	40707087	40709346	chr16
chr21	40710241	40710843	chr16
chr21	40713561	40713786	chr16
chr21	40715234	40716107	chr16
chr21	40716277	40717077	chr16
chr21	40717167	40718273	chr16
chr21	40720071	40720517	chr16
chr21	40723384	40724249	chr16
chr21	40726014	40726651	chr16
chr21	40726978	40727038	chr16
chr21	40727298	40728422	chr16
chr21	40728750	40729337	chr16
chr21	40729588	40730128	chr16
chr21	40730176	40730837	chr16
chr21	40730888	40731705	chr16
chr21	40732028	40733279	chr16
chr21	40738226	40739610	chr16
chr21	40739611	40740757	chr16
chr21	40740782	40741321	chr16
chr21	40758870	40758975	chr16
chr21	40760917	40761257	chr16
chr21	40765521	40766617	chr16
chr21	40767122	40767510	chr16
chr21	40767538	40768062	chr16
chr21	40768275	40769591	chr16
chr21	40769767	40770801	chr16
chr21	40770908	40772133	chr16
chr21	40772800	40772858	chr16
chr21	40772903	40774212	chr16
chr21	40774231	40774972	chr16
chr21	40776375	40777848	chr16
chr21	40779304	40780392	chr16
chr21	40782194	40782435	chr16
chr21	40782767	40782863	chr16
chr21	40786718	40787334	chr16
chr21	40787874	40788237	chr16
chr21	40788243	40788746	chr16
chr21	40788774	40789308	chr16
chr21	40789377	40789578	chr16
chr21	40790386	40790838	chr16
chr21	40791182	40791359	chr16
chr21	40791670	40792023	chr16
chr21	40792512	40793012	chr16
chr21	40793030	40793284	chr16
chr21	40793803	40794670	chr16
chr21	40795057	40795487	chr16
chr21	40796190	40798446	chr16
chr21	40798480	40798687	chr16
chr21	40798688	40799852	chr16
chr21	40803007	40803485	chr16
chr21	40809118	40809220	chr16
chr21	40809303	40810552	chr16
chr21	40815511	40816541	chr16
chr21	40816693	40817831	chr16
chr21	40818563	40819670	chr16
chr21	40821160	40821279	chr16
chr21	40828955	40829468	chr16
chr21	40829718	40830038	chr16
chr21	40830477	40832511	chr16
chr21	40832588	40832661	chr16
chr21	40832716	40833770	chr16
chr21	40833771	40834124	chr16
chr21	40834463	40836376	chr16
chr21	40836391	40837643	chr16
chr21	40837644	40838833	chr16
chr21	40838997	40843925	chr16
chr21	40843943	40844303	chr16
chr21	40844334	40849321	chr16
chr21	40850856	40851950	chr16
chr21	40856114	40856322	chr16
chr21	40856361	40858216	chr16
chr21	40858221	40858522	chr16
chr21	40860815	40861131	chr16
chr21	40863900	40863982	chr4
chr21	40864012	40864264	chr4
chr21	40864265	40864396	chr4
chr21	40864397	40865350	chr4
chr21	40891383	40891841	chr16
chr21	40893226	40893765	chr16
chr21	40894180	40895768	chr16
chr21	40898644	40899268	chr16
chr21	40899269	40899546	chr16
chr21	40899756	40900418	chr16
chr21	40900947	40902034	chr16
chr21	40902067	40902553	chr16
chr21	40902575	40902719	chr16
chr21	40922868	40924370	chr16
chr21	40924799	40925246	chr16
chr21	40926190	40927274	chr16
chr21	40927542	40928093	chr16
chr21	40931163	40932287	chr16
chr21	40933269	40933946	chr16
chr21	40934933	40936020	chr16
chr21	40938295	40940131	chr16
chr21	40941954	40942860	chr16
chr21	40949314	40950443	chr16
chr21	40950668	40951494	chr16
chr21	40968195	40969176	chr16
chr21	40971068	40972388	chr16
chr21	40972452	40972963	chr16
chr21	40994386	40994800	chr16
chr21	40994862	40995418	chr16
chr21	41016307	41018002	chr16
chr21	41021758	41022214	chr16
chr21	41022307	41022458	chr16
chr21	41022588	41023077	chr16
chr21	41024399	41025272	chr16
chr21	41028792	41029863	chr16
chr21	41032033	41032130	chr16
chr21	41032846	41033671	chr16
chr21	41036994	41037874	chr16
chr21	41038041	41038551	chr16
chr21	41045033	41046118	chr16
chr21	41046306	41046670	chr16
chr21	41047239	41047273	chr16
chr21	41047326	41048928	chr16
chr21	41049017	41049474	chr16
chr21	41052259	41052646	chr16
chr21	41052726	41053075	chr16
chr21	41053232	41054134	chr16
chr21	41054318	41055214	chr16
chr21	41055263	41055998	chr16
chr21	41061740	41062622	chr16
chr21	41062907	41064942	chr16
chr21	41067451	41068354	chr16
chr21	41069203	41069401	chr16
chr21	41071378	41071689	chr16
chr21	41073887	41074948	chr16
chr21	41078442	41079757	chr16
chr21	41080200	41080449	chr16
chr21	41119705	41120513	chr16
chr21	41124265	41125456	chr16
chr21	41125945	41126167	chr16
chr21	41126888	41127128	chr16
chr21	41135056	41135277	chr4
chr21	41141641	41141701	chr16
chr21	41141817	41142334	chr16
chr21	41142413	41143229	chr16
chr21	41144019	41144074	chr16
chr21	41144896	41145275	chr16
chr21	41146051	41146868	chr16
chr21	41146899	41147231	chr16
chr21	41147350	41148794	chr16
chr21	41150054	41151144	chr16
chr21	41151202	41151497	chr16
chr21	41151515	41151913	chr16
chr21	41155236	41155573	chr16
chr21	41158604	41159321	chr16
chr21	41162684	41162802	chr16
chr21	41163226	41164453	chr16
chr21	41165972	41170855	chr16
chr21	41170856	41172287	chr16
chr21	41172344	41173118	chr16
chr21	41173156	41173458	chr16
chr21	41174724	41175584	chr16
chr21	41175692	41177190	chr16
chr21	41179278	41179479	chr2
chr21	41179573	41179914	chr16
chr21	41187583	41187999	chr16
chr21	41188015	41188360	chr16
chr21	41194569	41194802	chr16
chr21	41195728	41196004	chr16
chr21	41196357	41197000	chr16
